name,developer,rank,platform,release_date,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,game_genre,game_url,game_url_string,meta_game_name,meta_critic_score,meta_critic_count,meta_user_score,meta_user_count,meta_esrb,meta_genre,meta_multiplayer,meta_full_url,release_year,is_series,Matched_Name
No Man's Sky,Hello Games  ,78,PS4,2016-08-09,Hello Games  ,890000,970000,40000,370000,2260000.0,Action-Adventure,https://www.vgchartz.com/game/84663/no-mans-sky/?region=All,no-mans-sky,No Man's Sky,71,95.0,4.7,5243,T,Action,no,https://www.metacritic.com/game/playstation-4/no-mans-sky,2016,no,none
No Man's Sky,Hello Games  ,246,XOne,2018-07-24,505 Games  ,170000,40000,0,20000,230000.0,Action-Adventure,https://www.vgchartz.com/game/221764/no-mans-sky/?region=All,no-mans-sky,No Man's Sky,77,33.0,7.6,164,T,Action Adventure,yes,https://www.metacritic.com/game/xbox-one/no-mans-sky,2018,no,none
Just Cause 3,Avalanche Studios  ,80,PS4,2015-12-01,Square Enix  ,530000,1070000,90000,300000,1980000.0,Action-Adventure,https://www.vgchartz.com/game/84822/just-cause-3/?region=All,just-cause-3,Just Cause 3,73,42.0,6.4,646,M,Sci-Fi,no,https://www.metacritic.com/game/playstation-4/just-cause-3,2015,yes,Just Cause 3 Just Cause 4 Just Cause 2 Just Cause Just Dance 3
Just Cause 3,Avalanche Studios  ,109,XOne,2015-12-01,Square Enix  ,520000,410000,0,90000,1010000.0,Action-Adventure,https://www.vgchartz.com/game/84820/just-cause-3/?region=All,just-cause-3,Just Cause 3,71,24.0,6.8,242,M,Sci-Fi,no,https://www.metacritic.com/game/xbox-one/just-cause-3,2015,yes,Just Cause 3 Just Cause 4 Just Cause 2 Just Cause Just Dance 3
Just Cause 4,Avalanche Studios  ,155,PS4,2018-12-04,Square Enix  ,180000,260000,30000,90000,560000.0,Action-Adventure,https://www.vgchartz.com/game/222141/just-cause-4/?region=All,just-cause-4,Just Cause 4,65,41.0,5.0,246,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/just-cause-4,2018,yes,Just Cause 4 Just Cause 3 Just Cause 2 Just Cause Just Dance 4
Just Cause 4,Avalanche Studios  ,213,XOne,2018-12-04,Square Enix  ,170000,90000,0,30000,290000.0,Action-Adventure,https://www.vgchartz.com/game/222142/just-cause-4/?region=All,just-cause-4,Just Cause 4,70,24.0,5.9,127,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/just-cause-4,2018,yes,Just Cause 4 Just Cause 3 Just Cause 2 Just Cause Just Dance 4
Shadow of the Tomb Raider,Eidos Montreal  ,84,PS4,2018-09-14,Square Enix  ,590000,820000,60000,270000,1740000.0,Action-Adventure,https://www.vgchartz.com/game/221357/shadow-of-the-tomb-raider/?region=All,shadow-of-the-tomb-raider,Shadow of the Tomb Raider,75,63.0,7.3,830,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/shadow-of-the-tomb-raider,2018,yes,Shadow of the Tomb Raider Rise of the Tomb Raider
Shadow of the Tomb Raider,Eidos Montreal  ,131,XOne,2018-09-14,Square Enix  ,460000,250000,0,70000,780000.0,Action-Adventure,https://www.vgchartz.com/game/221358/shadow-of-the-tomb-raider/?region=All,shadow-of-the-tomb-raider,Shadow of the Tomb Raider,82,56.0,7.2,449,M,Action Adventure,yes,https://www.metacritic.com/game/xbox-one/shadow-of-the-tomb-raider,2018,yes,Shadow of the Tomb Raider Rise of the Tomb Raider
LEGO The Hobbit,Traveller's Tales  ,147,PS4,2014-04-08,Warner Bros. Interactive Entertainment  ,140000,390000,0,100000,620000.0,Action-Adventure,https://www.vgchartz.com/game/78939/lego-the-hobbit/?region=All,lego-the-hobbit,LEGO The Hobbit,72,47.0,6.6,105,E10+,Historic,no,https://www.metacritic.com/game/playstation-4/lego-the-hobbit,2014,yes,LEGO The Hobbit The Hobbit
LEGO DC Super-Villains,Traveller's Tales  ,165,PS4,2018-10-16,Warner Bros. Interactive Entertainment  ,220000,170000,0,80000,460000.0,Action-Adventure,https://www.vgchartz.com/game/222043/lego-dc-super-villains/?region=All,lego-dc-super-villains,LEGO DC Super-Villains,74,42.0,7.1,33,E10+,Action Adventure,no,https://www.metacritic.com/game/playstation-4/lego-dc-super-villains,2018,no,none
LEGO DC Super-Villains,Traveller's Tales  ,207,XOne,2018-10-16,Warner Bros. Interactive Entertainment  ,200000,70000,0,30000,300000.0,Action-Adventure,https://www.vgchartz.com/game/222042/lego-dc-super-villains/?region=All,lego-dc-super-villains,LEGO DC Super-Villains,72,18.0,7.7,13,E10+,Action Adventure,no,https://www.metacritic.com/game/xbox-one/lego-dc-super-villains,2018,no,none
LEGO The Hobbit,Traveller's Tales  ,218,XOne,2014-04-08,Warner Bros. Interactive Entertainment  ,130000,130000,0,20000,270000.0,Action-Adventure,https://www.vgchartz.com/game/78952/lego-the-hobbit/?region=All,lego-the-hobbit,LEGO The Hobbit,69,20.0,6.9,39,E10+,Historic,no,https://www.metacritic.com/game/xbox-one/lego-the-hobbit,2014,yes,LEGO The Hobbit The Hobbit
LEGO The Hobbit,Traveller's Tales  ,245,WiiU,2014-04-08,Warner Bros. Interactive Entertainment  ,90000,110000,0,20000,230000.0,Action-Adventure,https://www.vgchartz.com/game/78948/lego-the-hobbit/?region=All,lego-the-hobbit,LEGO The Hobbit,72,24.0,7.8,11,E10+,Action Adventure,no,https://www.metacritic.com/game/wii-u/lego-the-hobbit,2014,yes,LEGO The Hobbit The Hobbit
LEGO Batman 2: DC Super Heroes,Traveller's Tales  ,315,WiiU,2013-05-21,Warner Bros. Interactive Entertainment  ,40000,70000,0,10000,120000.0,Action-Adventure,https://www.vgchartz.com/game/76418/lego-batman-2-dc-super-heroes/?region=All,lego-batman-2-dc-super-heroes,LEGO Batman 2: DC Super Heroes,77,7.0,7.3,32,E10+,Action Adventure,no,https://www.metacritic.com/game/wii-u/lego-batman-2-dc-super-heroes,2013,no,none
Tomb Raider: Definitive Edition,Crystal Dynamics  ,89,PS4,2014-01-28,Square Enix  ,470000,740000,60000,230000,1510000.0,Action-Adventure,https://www.vgchartz.com/game/78261/tomb-raider-definitive-edition/?region=All,tomb-raider-definitive-edition,Tomb Raider: Definitive Edition,85,54.0,8.1,1396,M,Modern,yes,https://www.metacritic.com/game/playstation-4/tomb-raider-definitive-edition,2014,yes,Tomb Raider: Definitive Edition Darksiders II: Deathinitive Edition Dishonored: Definitive Edition
Tomb Raider: Definitive Edition,Crystal Dynamics  ,144,XOne,2014-01-28,Square Enix  ,380000,220000,0,60000,660000.0,Action-Adventure,https://www.vgchartz.com/game/78260/tomb-raider-definitive-edition/?region=All,tomb-raider-definitive-edition,Tomb Raider: Definitive Edition,86,18.0,7.7,537,M,Modern,yes,https://www.metacritic.com/game/xbox-one/tomb-raider-definitive-edition,2014,yes,Tomb Raider: Definitive Edition Darksiders II: Deathinitive Edition Dishonored: Definitive Edition
Lego Star Wars: The Force Awakens,TT Fusion  ,97,PS4,2016-06-28,Warner Bros. Interactive Entertainment  ,300000,780000,20000,200000,1310000.0,Action-Adventure,https://www.vgchartz.com/game/86457/lego-star-wars-the-force-awakens/?region=All,lego-star-wars-the-force-awakens,LEGO Star Wars: The Force Awakens,78,61.0,7.5,135,E10+,Action Adventure,no,https://www.metacritic.com/game/playstation-4/lego-star-wars-the-force-awakens,2016,yes,Lego Star Wars: The Force Awakens Star Wars: The Force Unleashed
The LEGO Movie Videogame,TT Fusion  ,138,PS4,2014-02-07,Warner Bros. Interactive Entertainment  ,260000,320000,10000,110000,710000.0,Action-Adventure,https://www.vgchartz.com/game/74480/the-lego-movie-videogame/?region=All,the-lego-movie-videogame,The LEGO Movie Videogame,71,31.0,7.1,110,E10+,Fantasy,no,https://www.metacritic.com/game/playstation-4/the-lego-movie-videogame,2014,no,none
The LEGO Movie Videogame,TT Fusion  ,143,WiiU,2014-02-07,Warner Bros. Interactive Entertainment  ,330000,240000,30000,50000,660000.0,Action-Adventure,https://www.vgchartz.com/game/74478/the-lego-movie-videogame/?region=All,the-lego-movie-videogame,The LEGO Movie Videogame,68,5.0,7.6,28,E10+,Fantasy,no,https://www.metacritic.com/game/wii-u/the-lego-movie-videogame,2014,no,none
The LEGO Movie Videogame,TT Fusion  ,145,XOne,2014-02-07,Warner Bros. Interactive Entertainment  ,420000,170000,0,60000,650000.0,Action-Adventure,https://www.vgchartz.com/game/74476/the-lego-movie-videogame/?region=All,the-lego-movie-videogame,The LEGO Movie Videogame,69,18.0,6.8,57,E10+,Action Adventure,no,https://www.metacritic.com/game/xbox-one/the-lego-movie-videogame,2014,no,none
Lego Star Wars: The Force Awakens,TT Fusion  ,160,XOne,2016-06-28,Warner Bros. Interactive Entertainment  ,240000,220000,0,40000,500000.0,Action-Adventure,https://www.vgchartz.com/game/86461/lego-star-wars-the-force-awakens/?region=All,lego-star-wars-the-force-awakens,LEGO Star Wars: The Force Awakens,76,11.0,7.0,29,E10+,Action Adventure,no,https://www.metacritic.com/game/xbox-one/lego-star-wars-the-force-awakens,2016,yes,Lego Star Wars: The Force Awakens Star Wars: The Force Unleashed
Lego Star Wars: The Force Awakens,TT Fusion  ,208,WiiU,2016-06-28,Warner Bros. Interactive Entertainment  ,120000,130000,20000,20000,290000.0,Action-Adventure,https://www.vgchartz.com/game/86459/lego-star-wars-the-force-awakens/?region=All,lego-star-wars-the-force-awakens,LEGO Star Wars: The Force Awakens,74,6.0,7.8,17,E10+,Action Adventure,no,https://www.metacritic.com/game/wii-u/lego-star-wars-the-force-awakens,2016,yes,Lego Star Wars: The Force Awakens Star Wars: The Force Unleashed
The Last Guardian,SIE Japan Studio  ,98,PS4,2016-12-06,Sony Interactive Entertainment  ,400000,580000,130000,190000,1290000.0,Action-Adventure,https://www.vgchartz.com/game/85727/the-last-guardian/?region=All,the-last-guardian,The Last Guardian,82,110.0,7.9,2313,T,Fantasy,no,https://www.metacritic.com/game/playstation-4/the-last-guardian,2016,yes,The Last Guardian The Last Guy
Gravity Rush 2,SIE Japan Studio  ,191,PS4,2017-01-20,Sony Interactive Entertainment  ,130000,50000,130000,40000,350000.0,Action-Adventure,https://www.vgchartz.com/game/86436/gravity-rush-2/?region=All,gravity-rush-2,Gravity Rush 2,80,94.0,8.1,535,T,Action,no,https://www.metacritic.com/game/playstation-4/gravity-rush-2,2017,yes,Gravity Rush 2 Gravity Rush
Metal Gear Solid V: Ground Zeroes,Kojima Productions  ,101,PS4,2014-03-18,Konami Digital Entertainment  ,360000,500000,170000,170000,1200000.0,Action-Adventure,https://www.vgchartz.com/game/78258/metal-gear-solid-v-ground-zeroes/?region=All,metal-gear-solid-v-ground-zeroes,Metal Gear Solid V: Ground Zeroes,75,70.0,6.4,1407,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/metal-gear-solid-v-ground-zeroes,2014,no,none
Metal Gear Solid V: Ground Zeroes,Kojima Productions  ,219,XOne,2014-03-18,Konami Digital Entertainment  ,130000,130000,0,20000,270000.0,Action-Adventure,https://www.vgchartz.com/game/78259/metal-gear-solid-v-ground-zeroes/?region=All,metal-gear-solid-v-ground-zeroes,Metal Gear Solid V: Ground Zeroes,76,13.0,5.6,368,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/metal-gear-solid-v-ground-zeroes,2014,no,none
Shadow of the Colossus,Bluepoint Games  ,102,PS4,2018-02-06,Sony Interactive Entertainment  ,440000,520000,50000,190000,1200000.0,Action-Adventure,https://www.vgchartz.com/game/182722/shadow-of-the-colossus/?region=All,shadow-of-the-colossus,Shadow of the Colossus,91,100.0,7.8,1614,T,Action Adventure,no,https://www.metacritic.com/game/playstation-4/shadow-of-the-colossus,2018,no,none
Gravity Rush Remastered,Bluepoint Games  ,284,PS4,2016-02-02,Sony Computer Entertainment  ,20000,60000,50000,20000,160000.0,Action-Adventure,https://www.vgchartz.com/game/86321/gravity-rush-remastered/?region=All,gravity-rush-remastered,Gravity Rush Remastered,80,62.0,8.1,371,T,Action,no,https://www.metacritic.com/game/playstation-4/gravity-rush-remastered,2016,no,none
Sleeping Dogs: Definitive Edition,United Front Games  ,262,XOne,2014-10-14,Square Enix  ,100000,90000,0,20000,200000.0,Action-Adventure,https://www.vgchartz.com/game/84725/sleeping-dogs-definitive-edition/?region=All,sleeping-dogs-definitive-edition,Sleeping Dogs: Definitive Edition,75,18.0,7.8,92,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/sleeping-dogs-definitive-edition,2014,yes,Sleeping Dogs: Definitive Edition Hyrule Warriors: Definitive Edition
Starlink: Battle for Atlas,Ubisoft Toronto  ,325,PS4,2018-10-16,Ubisoft  ,80000,0,0,20000,100000.0,Action-Adventure,https://www.vgchartz.com/game/222159/starlink-battle-for-atlas/?region=All,starlink-battle-for-atlas,Starlink: Battle for Atlas,70,17.0,5.5,37,E10+,Simulation,no,https://www.metacritic.com/game/playstation-4/starlink-battle-for-atlas,2018,yes,Starlink: Battle for Atlas Aquaman: Battle for Atlantis
Starlink: Battle for Atlas,Ubisoft Toronto  ,326,XOne,2018-10-16,Ubisoft  ,90000,0,0,10000,100000.0,Action-Adventure,https://www.vgchartz.com/game/222158/starlink-battle-for-atlas/?region=All,starlink-battle-for-atlas,Starlink: Battle for Atlas,78,14.0,6.3,32,E10+,Simulation,no,https://www.metacritic.com/game/xbox-one/starlink-battle-for-atlas,2018,yes,Starlink: Battle for Atlas Aquaman: Battle for Atlantis
Sea of Thieves,Rare Ltd.  ,119,XOne,2018-03-20,Microsoft Studios  ,600000,270000,0,90000,960000.0,Action-Adventure,https://www.vgchartz.com/game/85754/sea-of-thieves/?region=All,sea-of-thieves,Sea of Thieves,69,71.0,5.0,1886,T,Role-Playing,yes,https://www.metacritic.com/game/xbox-one/sea-of-thieves,2018,yes,Sea of Thieves Sly 2: Band of Thieves
Paper Mario: Color Splash,Intelligent Systems  ,123,WiiU,2016-10-07,Nintendo  ,350000,370000,80000,60000,870000.0,Action-Adventure,https://www.vgchartz.com/game/94672/paper-mario-color-splash/?region=All,paper-mario-color-splash,Paper Mario: Color Splash,76,74.0,7.3,377,E,Role-Playing,no,https://www.metacritic.com/game/wii-u/paper-mario-color-splash,2016,no,none
Darksiders II,Vigil Games  ,279,WiiU,2012-11-18,THQ  ,70000,70000,0,10000,160000.0,Action-Adventure,https://www.vgchartz.com/game/70584/darksiders-ii/?region=All,darksiders-ii,Darksiders II,85,36.0,7.7,176,M,Modern,no,https://www.metacritic.com/game/wii-u/darksiders-ii,2012,yes,Darksiders II Darksiders III Darksiders
Skylanders: Trap Team,Toys for Bob  ,134,WiiU,2014-10-05,Activision  ,420000,260000,0,70000,750000.0,Action-Adventure,https://www.vgchartz.com/game/81434/skylanders-trap-team/?region=All,skylanders-trap-team,Skylanders Trap Team,86,4.0,7.3,19,E10+,Action,no,https://www.metacritic.com/game/wii-u/skylanders-trap-team,2014,no,none
Disney Infinity,Avalanche Software  ,142,WiiU,2013-08-18,Disney Interactive Studios  ,370000,240000,0,60000,670000.0,Action-Adventure,https://www.vgchartz.com/game/71964/disney-infinity/?region=All,disney-infinity,Disney Infinity,71,10.0,7.6,58,E10+,Action Adventure,no,https://www.metacritic.com/game/wii-u/disney-infinity,2013,yes,Disney Infinity Disgaea Infinite
Skylanders: SuperChargers,Vicarious Visions  ,150,WiiU,2015-09-20,Activision  ,320000,220000,0,50000,590000.0,Action-Adventure,https://www.vgchartz.com/game/85609/skylanders-superchargers/?region=All,skylanders-superchargers,Skylanders SuperChargers,87,13.0,5.6,70,E10+,Action,no,https://www.metacritic.com/game/wii-u/skylanders-superchargers,2015,no,none
Skylanders: SuperChargers,Vicarious Visions  ,167,PS4,2015-09-20,Activision  ,290000,90000,0,80000,450000.0,Action-Adventure,https://www.vgchartz.com/game/85608/skylanders-superchargers/?region=All,skylanders-superchargers,Skylanders SuperChargers,81,51.0,3.6,34,E10+,Action,yes,https://www.metacritic.com/game/playstation-4/skylanders-superchargers,2015,no,none
Skylanders: SuperChargers,Vicarious Visions  ,177,XOne,2015-09-20,Activision  ,310000,50000,0,40000,400000.0,Action-Adventure,https://www.vgchartz.com/game/85612/skylanders-superchargers/?region=All,skylanders-superchargers,Skylanders SuperChargers,76,15.0,5.2,21,E10+,Action,no,https://www.metacritic.com/game/xbox-one/skylanders-superchargers,2015,no,none
Hitman 2,IO Interactive  ,159,PS4,2018-11-13,Warner Bros. Interactive Entertainment  ,190000,220000,20000,80000,510000.0,Action-Adventure,https://www.vgchartz.com/game/222092/hitman-2/?region=All,hitman-2,Hitman 2,82,70.0,8.3,577,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/hitman-2,2018,yes,Hitman 2 Hitman
Hitman 2,IO Interactive  ,248,XOne,2018-11-13,Warner Bros. Interactive Entertainment  ,140000,60000,0,20000,220000.0,Action-Adventure,https://www.vgchartz.com/game/222091/hitman-2/?region=All,hitman-2,Hitman 2,84,25.0,7.3,105,M,Action Adventure,yes,https://www.metacritic.com/game/xbox-one/hitman-2,2018,yes,Hitman 2 Hitman
ReCore,Armature Studio  ,230,XOne,2016-09-13,Microsoft Studios  ,160000,60000,10000,20000,260000.0,Action-Adventure,https://www.vgchartz.com/game/85666/recore/?region=All,recore,ReCore,63,75.0,6.7,579,T,Action Adventure,no,https://www.metacritic.com/game/xbox-one/recore,2016,no,none
State of Decay 2,Undead Labs  ,164,XOne,2018-05-22,Microsoft Studios  ,270000,140000,0,40000,460000.0,Action-Adventure,https://www.vgchartz.com/game/220164/state-of-decay-2/?region=All,state-of-decay-2,State of Decay 2,66,70.0,5.3,845,M,Action Adventure,yes,https://www.metacritic.com/game/xbox-one/state-of-decay-2,2018,yes,State of Decay 2 State of Emergency 2
State of Decay: Year One Survival Edition,Undead Labs  ,257,XOne,2015-04-28,Microsoft Studios  ,140000,50000,0,20000,210000.0,Action-Adventure,https://www.vgchartz.com/game/85390/state-of-decay-year-one-survival-edition/?region=All,state-of-decay-year-one-survival-edition,State of Decay: Year One Survival Edition,72,47.0,6.8,170,M,Horror,no,https://www.metacritic.com/game/xbox-one/state-of-decay-year-one-survival-edition,2015,no,none
One Piece Unlimited World: Red,Ganbarion  ,345,WiiU,2014-07-31,Namco Bandai Games  ,0,40000,30000,0,70000.0,Action-Adventure,https://www.vgchartz.com/game/81362/one-piece-unlimited-world-red/?region=All,one-piece-unlimited-world-red,One Piece: Unlimited World Red,66,11.0,7.9,47,T,Action,no,https://www.metacritic.com/game/wii-u/one-piece-unlimited-world-red,2014,yes,One Piece Unlimited World: Red One Piece: Unlimited Adventure
Resident Evil: Origins Collection,Capcom  ,185,PS4,2016-01-19,Capcom  ,70000,180000,70000,50000,370000.0,Action-Adventure,https://www.vgchartz.com/game/85547/resident-evil-origins-collection/?region=All,resident-evil-origins-collection,Resident Evil: Origins Collection,62,26.0,8.0,94,M,Miscellaneous,no,https://www.metacritic.com/game/playstation-4/resident-evil-origins-collection,2016,yes,Resident Evil: Origins Collection Resident Evil: Revelations Collection
Dead Rising 4: Frank's Big Package,Capcom  ,270,PS4,2017-12-05,Capcom  ,80000,50000,0,30000,160000.0,Action-Adventure,https://www.vgchartz.com/game/200191/dead-rising-4-franks-big-package/?region=All,dead-rising-4-franks-big-package,Dead Rising 4: Frank's Big Package,72,40.0,5.5,55,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/dead-rising-4-franks-big-package,2017,no,none
Resident Evil 4,Capcom  ,330,PS4,2016-08-30,Capcom  ,70000,0,10000,20000,100000.0,Action-Adventure,https://www.vgchartz.com/game/120131/resident-evil-4/?region=All,resident-evil-4,Resident Evil 4,82,20.0,8.2,404,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/resident-evil-4,2016,yes,Resident Evil 4 Resident Evil 6 Resident Evil 5 Resident Evil 2 Resident Evil: Survivor
Resident Evil: Origins Collection,Capcom  ,331,XOne,2016-01-19,Capcom  ,70000,20000,0,10000,100000.0,Action-Adventure,https://www.vgchartz.com/game/85545/resident-evil-origins-collection/?region=All,resident-evil-origins-collection,Resident Evil: Origins Collection,82,26.0,8.4,28,M,Miscellaneous,no,https://www.metacritic.com/game/xbox-one/resident-evil-origins-collection,2016,yes,Resident Evil: Origins Collection Resident Evil: Revelations Collection
Resident Evil 4,Capcom  ,359,XOne,2016-08-30,Capcom  ,40000,0,0,10000,50000.0,Action-Adventure,https://www.vgchartz.com/game/120132/resident-evil-4/?region=All,resident-evil-4,Resident Evil 4,76,14.0,8.1,114,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/resident-evil-4,2016,yes,Resident Evil 4 Resident Evil 6 Resident Evil 5 Resident Evil 2 Resident Evil: Survivor
