name,global_sales,na_sales,eu_sales,jp_sales,other_sales,meta_critic_score,meta_user_score,release_date
South Park: The Stick of Truth,2170000.0,1160000.0,730000.0,0.0,280000.0,84.2,8.2,2014-03-04
Space Camp,130000.0,120000.0,0.0,0.0,10000.0,66.0,6.2,2009-05-26
Space Channel 5 Special Edition,80000.0,40000.0,30000.0,0.0,10000.0,79.0,8.6,2003-11-18
Space Channel 5: Ulala's Cosmic Attack,20000.0,10000.0,0.0,0.0,0.0,55.0,8.0,2003-06-17
Space Chimps,320000.0,240000.0,50000.0,0.0,40000.0,74.3,5.9,2008-07-15
Space Hulk Tactics,20000.0,20000.0,0.0,0.0,0.0,71.0,7.7,2018-10-09
Space Hulk: Deathwing,20000.0,0.0,10000.0,0.0,0.0,55.0,6.0,2017-12-05
Space Invaders Extreme,90000.0,60000.0,20000.0,10000.0,10000.0,84.0,7.1,2008-06-17
Space Invaders Extreme 2,190000.0,170000.0,10000.0,0.0,10000.0,82.0,7.1,2009-10-20
Space Invaders Revolution,10000.0,10000.0,0.0,0.0,0.0,49.0,5.2,2005-09-20
Spartan: Total Warrior,420000.0,260000.0,130000.0,0.0,30000.0,73.3,8.4,2005-10-25
Spawn: Armageddon,680000.0,400000.0,220000.0,0.0,70000.0,58.0,7.6,2003-11-21
Spec Ops: The Line,970000.0,400000.0,420000.0,40000.0,110000.0,76.5,8.2,2012-06-26
Special Forces: Nemesis Strike,30000.0,30000.0,10000.0,0.0,0.0,60.0,6.4,2005-03-22
Spectral Force 3,90000.0,80000.0,0.0,0.0,10000.0,59.0,7.4,2008-07-29
Spectral Souls: Resurrection of the Ethereal Empires,30000.0,30000.0,0.0,0.0,0.0,47.0,7.9,2006-09-26
Spectrobes,750000.0,660000.0,30000.0,0.0,60000.0,63.0,7.8,2007-03-06
Spectrobes: Origins,190000.0,160000.0,20000.0,0.0,10000.0,71.0,8.5,2009-08-18
Speed Kings,140000.0,90000.0,50000.0,0.0,10000.0,60.5,8.8,2003-05-28
Speed Zone,70000.0,10000.0,50000.0,0.0,10000.0,37.0,3.8,2009-08-18
Sphinx and the Cursed Mummy,710000.0,420000.0,220000.0,0.0,60000.0,78.7,8.7,2003-11-10
Spider-Man,3130000.0,1700000.0,1250000.0,20000.0,160000.0,87.0,8.8,2000-08-30
Spider-Man 2,7630000.0,4740000.0,2140000.0,50000.0,690000.0,72.7,7.5,2004-06-28
Spider-Man 2: Enter: Electro,1550000.0,570000.0,870000.0,20000.0,90000.0,74.0,8.3,2001-10-17
Spider-Man 3,3410000.0,2350000.0,640000.0,30000.0,410000.0,59.9,6.7,2007-05-04
Spider-Man: Battle for New York,130000.0,120000.0,0.0,0.0,10000.0,68.0,6.8,2006-11-14
Spider-Man: Edge of Time,690000.0,450000.0,170000.0,0.0,70000.0,56.8,6.4,2011-10-04
Spider-Man: Friend or Foe,990000.0,870000.0,20000.0,0.0,90000.0,59.2,6.5,2007-10-02
Spider-Man: Mysterio's Menace,610000.0,430000.0,160000.0,0.0,10000.0,84.0,8.1,2001-09-19
Spider-Man: Shattered Dimensions,1230000.0,790000.0,320000.0,0.0,110000.0,74.5,7.6,2010-09-07
Spider-Man: The Movie,7070000.0,4640000.0,2060000.0,40000.0,320000.0,77.0,7.5,2002-04-15
Spider-Man: Web of Shadows,1240000.0,970000.0,170000.0,0.0,110000.0,66.0,7.2,2008-10-21
Spintires: MudRunner,280000.0,110000.0,120000.0,0.0,50000.0,67.0,7.2,2017-10-31
Spirit Camera: The Cursed Memoir,250000.0,150000.0,20000.0,60000.0,20000.0,54.0,6.4,2012-04-13
Spirit: Stallion of the Cimarron,300000.0,210000.0,80000.0,0.0,10000.0,46.0,5.5,2002-05-29
SplashDown,700000.0,340000.0,270000.0,0.0,90000.0,84.0,8.2,2001-11-05
SplashDown: Rides Gone Wild,500000.0,240000.0,190000.0,0.0,60000.0,80.0,8.6,2003-08-05
Splatterhouse,340000.0,270000.0,50000.0,0.0,30000.0,60.5,7.9,2010-11-23
Split/Second,1460000.0,720000.0,550000.0,10000.0,190000.0,76.3,8.2,2010-05-18
SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,1150000.0,810000.0,220000.0,0.0,110000.0,69.5,5.6,2008-10-20
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,530000.0,490000.0,0.0,0.0,40000.0,47.0,5.6,2008-10-20
SpongeBob SquarePants: Battle for Bikini Bottom,3190000.0,2270000.0,740000.0,0.0,190000.0,70.7,8.6,2003-10-31
SpongeBob SquarePants: Creature from the Krusty Krab,980000.0,890000.0,20000.0,0.0,80000.0,56.5,5.8,2006-11-13
SpongeBob SquarePants: Plankton's Robotic Revenge,120000.0,0.0,110000.0,0.0,0.0,75.0,3.8,2013-10-22
SpongeBob SquarePants: Revenge of the Flying Dutchman,2470000.0,1600000.0,680000.0,0.0,190000.0,71.7,7.2,2002-09-10
SpongeBob SquarePants: The Yellow Avenger,1260000.0,860000.0,210000.0,0.0,180000.0,57.5,5.6,2006-03-06
SpongeBob SquigglePants,410000.0,350000.0,30000.0,0.0,30000.0,59.0,6.0,2011-04-12
SpongeBob SquigglePants 3D,190000.0,130000.0,50000.0,0.0,20000.0,64.0,5.7,2011-05-17
SpongeBob's Atlantis SquarePantis,2670000.0,2410000.0,10000.0,0.0,220000.0,79.0,5.2,2007-10-23
SpongeBob's Truth or Square,220000.0,100000.0,110000.0,0.0,10000.0,41.5,7.3,2009-10-26
Spongebob Squarepants: Battle for Bikini Bottom,1230000.0,880000.0,330000.0,0.0,20000.0,70.0,7.1,2003-10-31
Spongebob Squarepants: Creature from the Krusty Krab,330000.0,250000.0,70000.0,0.0,10000.0,74.0,7.6,2006-10-16
Spore,1160000.0,30000.0,1060000.0,0.0,70000.0,84.0,5.4,2008-09-07
Spore Creatures,1070000.0,660000.0,300000.0,0.0,100000.0,65.0,6.8,2008-09-07
Spore Galactic Adventures,10000.0,0.0,10000.0,0.0,0.0,70.0,7.2,2009-06-23
Spore Hero Arena,190000.0,180000.0,0.0,0.0,10000.0,49.0,2.2,2009-10-06
Sports Champions,3880000.0,2150000.0,1130000.0,100000.0,500000.0,76.0,7.9,2010-09-17
Sports Party,170000.0,60000.0,100000.0,0.0,10000.0,57.0,5.0,2018-10-30
Spy Fiction,40000.0,20000.0,20000.0,0.0,10000.0,61.0,7.8,2004-08-31
Spy Hunter,2210000.0,1540000.0,430000.0,0.0,240000.0,75.3,8.0,2001-09-24
Spy Hunter 2,490000.0,240000.0,190000.0,0.0,60000.0,57.0,6.4,2003-11-20
Spy Hunter: Nowhere To Run,20000.0,10000.0,10000.0,0.0,0.0,51.0,6.3,2006-09-05
Spy Kids 3-D: Game Over,330000.0,240000.0,90000.0,0.0,10000.0,62.0,8.0,2003-06-30
Spy vs Spy,110000.0,80000.0,20000.0,0.0,0.0,53.0,8.1,2005-04-06
Spyborgs,110000.0,90000.0,10000.0,0.0,10000.0,66.0,6.9,2009-09-22
Spyro 2: Season of Flame,1580000.0,850000.0,650000.0,0.0,80000.0,76.0,7.1,2002-09-25
Spyro Orange: The Cortex Conspiracy,570000.0,410000.0,150000.0,0.0,10000.0,60.0,6.1,2004-06-03
Spyro Reignited Trilogy,2820000.0,1110000.0,1310000.0,0.0,410000.0,82.5,7.6,2018-11-13
Spyro: A Hero's Tail,1070000.0,650000.0,340000.0,0.0,100000.0,62.0,7.4,2004-11-03
Spyro: Attack of the Rhynocs,300000.0,220000.0,80000.0,0.0,10000.0,72.0,7.1,2003-10-27
Spyro: Enter the Dragonfly,2680000.0,1290000.0,1090000.0,0.0,300000.0,52.0,4.8,2002-11-03
Spyro: Season of Ice,2230000.0,1290000.0,830000.0,0.0,110000.0,74.0,7.3,2001-10-29
Spyro: Shadow Legacy,160000.0,140000.0,10000.0,0.0,10000.0,50.0,5.3,2005-10-18
Spyro: Year of the Dragon,3710000.0,1930000.0,1580000.0,0.0,190000.0,91.0,8.9,2000-10-23
Squeeballs Party,190000.0,170000.0,0.0,0.0,10000.0,59.0,7.8,2009-10-12
Stacked with Daniel Negreanu,70000.0,40000.0,30000.0,0.0,10000.0,63.0,5.3,2006-05-31
Stake: Fortune Fighters,20000.0,20000.0,10000.0,0.0,0.0,26.0,3.7,2003-05-06
Star Fox: Zero,440000.0,200000.0,120000.0,90000.0,30000.0,69.0,7.4,2016-04-22
Star Ocean: First Departure,650000.0,200000.0,140000.0,220000.0,90000.0,74.0,7.6,2008-10-21
Star Ocean: Second Evolution,340000.0,140000.0,20000.0,160000.0,20000.0,75.0,7.7,2009-01-20
Star Ocean: The Last Hope,790000.0,320000.0,200000.0,210000.0,60000.0,72.0,7.3,2009-02-24
Star Ocean: The Last Hope International,730000.0,280000.0,150000.0,220000.0,70000.0,74.0,7.8,2010-02-09
Star Trek Bridge Crew,280000.0,110000.0,120000.0,0.0,50000.0,75.0,7.0,2017-05-30
Star Trek: Conquest,230000.0,170000.0,50000.0,0.0,20000.0,51.5,7.0,2007-11-20
Star Trek: Invasion,260000.0,150000.0,100000.0,0.0,20000.0,76.0,8.0,2000-08-23
Star Trek: Legacy,200000.0,140000.0,30000.0,0.0,10000.0,60.0,4.8,2006-12-14
Star Trek: Shattered Universe,100000.0,50000.0,40000.0,0.0,10000.0,42.0,8.3,2004-01-13
Star Trek: Tactical Assault,90000.0,70000.0,10000.0,0.0,0.0,63.5,7.8,2006-10-26
Star Wars Battlefront,5360000.0,3170000.0,1670000.0,30000.0,510000.0,81.0,8.6,2004-09-20
Star Wars Battlefront II,6480000.0,4450000.0,1470000.0,40000.0,530000.0,78.7,8.8,2005-11-01
Star Wars Battlefront: Elite Squadron,770000.0,380000.0,240000.0,0.0,160000.0,63.0,8.2,2009-11-03
Star Wars Battlefront: Renegade Squadron,1680000.0,900000.0,470000.0,0.0,320000.0,73.0,7.8,2007-10-09
Star Wars Episode II: Attack of the Clones,770000.0,550000.0,200000.0,0.0,10000.0,38.0,4.3,2002-05-30
Star Wars Episode III: Revenge of the Sith,5590000.0,3060000.0,1990000.0,30000.0,500000.0,66.8,7.8,2005-05-04
Star Wars Jedi Knight II: Jedi Outcast,540000.0,410000.0,120000.0,0.0,20000.0,78.0,7.0,2003-11-19
Star Wars Jedi Knight: Jedi Academy,450000.0,340000.0,100000.0,0.0,20000.0,76.0,8.1,2003-11-19
Star Wars Racer Revenge,310000.0,150000.0,120000.0,0.0,40000.0,73.0,8.0,2002-02-11
Star Wars Rogue Leader: Rogue Squadron II,1900000.0,1030000.0,750000.0,30000.0,90000.0,90.0,8.6,2001-11-09
Star Wars Rogue Squadron III: Rebel Strike,800000.0,620000.0,160000.0,0.0,20000.0,75.0,7.5,2003-10-15
Star Wars Starfighter: Special Edition,420000.0,300000.0,100000.0,0.0,20000.0,76.0,8.3,2001-11-26
Star Wars The Clone Wars: Jedi Alliance,780000.0,610000.0,110000.0,0.0,60000.0,68.0,7.7,2008-11-11
Star Wars The Clone Wars: Lightsaber Duels,1650000.0,1210000.0,300000.0,0.0,140000.0,56.0,6.7,2008-11-11
Star Wars The Clone Wars: Republic Heroes,2720000.0,1400000.0,950000.0,0.0,370000.0,51.6,5.7,2009-10-06
Star Wars Trilogy: Apprentice of the Force,420000.0,300000.0,110000.0,0.0,10000.0,60.0,6.3,2004-09-21
Star Wars: Bounty Hunter,1350000.0,730000.0,470000.0,0.0,150000.0,66.0,8.0,2002-11-22
Star Wars: Dark Forces,1950000.0,1090000.0,770000.0,0.0,90000.0,83.0,7.5,1995-02-28
Star Wars: Demolition,460000.0,250000.0,170000.0,0.0,30000.0,63.0,7.2,2000-11-12
Star Wars: Flight of the Falcon,350000.0,250000.0,90000.0,0.0,10000.0,39.0,5.9,2003-11-18
Star Wars: Jedi Starfighter,500000.0,240000.0,190000.0,0.0,60000.0,81.0,8.3,2002-03-10
Star Wars: Knights of the Old Republic,140000.0,10000.0,110000.0,0.0,20000.0,93.0,9.0,2003-11-18
Star Wars: Lethal Alliance,130000.0,110000.0,10000.0,0.0,10000.0,61.0,6.7,2006-12-07
Star Wars: Obi-Wan,700000.0,520000.0,160000.0,0.0,20000.0,58.0,5.6,2001-12-19
Star Wars: Republic Commando,720000.0,480000.0,220000.0,0.0,20000.0,78.0,8.6,2005-02-28
Star Wars: Super Bombad Racing,160000.0,80000.0,60000.0,0.0,20000.0,71.0,5.3,2001-04-23
Star Wars: The Force Unleashed,10070000.0,5280000.0,2900000.0,10000.0,1880000.0,69.0,7.0,2008-09-16
Star Wars: The Force Unleashed II,3980000.0,2480000.0,1090000.0,0.0,410000.0,59.4,6.0,2010-10-26
StarCraft II: Legacy of the Void,570000.0,230000.0,300000.0,0.0,50000.0,88.0,8.3,2015-11-10
Stardew Valley,130000.0,60000.0,40000.0,0.0,20000.0,87.5,7.8,2017-04-11
Starhawk,300000.0,180000.0,50000.0,30000.0,30000.0,77.0,7.8,2012-05-08
Starlink: Battle for Atlas,770000.0,520000.0,170000.0,0.0,80000.0,74.0,6.5,2018-10-16
Start the Party!,620000.0,70000.0,410000.0,0.0,130000.0,55.0,5.4,2010-09-07
Start the Party! Save the World,100000.0,0.0,80000.0,0.0,20000.0,50.0,2.8,2011-11-25
State of Decay 2,460000.0,270000.0,140000.0,0.0,40000.0,66.0,5.3,2018-05-22
State of Decay: Year One Survival Edition,210000.0,140000.0,50000.0,0.0,20000.0,72.0,6.8,2015-04-28
State of Emergency,1930000.0,990000.0,710000.0,0.0,230000.0,69.0,6.2,2002-02-12
State of Emergency 2,80000.0,40000.0,30000.0,0.0,10000.0,44.0,6.0,2006-02-14
SteamWorld Dig 2,30000.0,20000.0,0.0,0.0,0.0,86.5,7.8,2018-06-19
Steambot Chronicles: Battle Tournament,70000.0,50000.0,0.0,10000.0,10000.0,54.0,6.5,2009-06-30
Steel Battalion,100000.0,50000.0,20000.0,20000.0,0.0,83.0,8.5,2002-11-21
Steel Battalion: Heavy Armor,130000.0,80000.0,20000.0,20000.0,10000.0,38.0,2.5,2012-06-19
Steel Diver,500000.0,310000.0,100000.0,50000.0,40000.0,58.0,6.2,2011-03-27
Steel Horizon,10000.0,10000.0,0.0,0.0,0.0,42.0,5.8,2007-03-20
Steep,480000.0,240000.0,200000.0,0.0,40000.0,72.0,6.5,2016-12-02
Steins;Gate,160000.0,50000.0,60000.0,20000.0,30000.0,83.0,8.7,2015-09-18
Steins;Gate 0,220000.0,0.0,70000.0,140000.0,20000.0,82.5,8.2,2016-11-29
Steins;Gate Elite,50000.0,0.0,0.0,50000.0,0.0,85.5,7.4,2019-02-19
Stella Glow,260000.0,170000.0,10000.0,60000.0,20000.0,79.0,8.4,2015-11-17
Still Life,70000.0,50000.0,20000.0,0.0,0.0,70.0,7.0,2005-06-06
Still Life 2,20000.0,0.0,20000.0,0.0,0.0,67.0,5.7,2009-08-11
Stolen,50000.0,20000.0,20000.0,0.0,0.0,49.5,7.0,2005-04-21
Stormrise,320000.0,240000.0,50000.0,0.0,30000.0,49.5,5.9,2009-03-24
Story of Seasons,440000.0,0.0,150000.0,280000.0,10000.0,76.0,7.9,2015-03-31
Strange Brigade,140000.0,90000.0,40000.0,0.0,30000.0,74.0,6.1,2018-08-28
Stranglehold,1130000.0,650000.0,360000.0,10000.0,120000.0,77.0,7.7,2007-09-05
Street Fighter 30th Anniversary Collection,500000.0,280000.0,120000.0,30000.0,70000.0,81.3,7.3,2018-05-29
Street Fighter Alpha 3,150000.0,110000.0,40000.0,0.0,0.0,83.0,8.2,2002-12-01
Street Fighter Alpha 3 MAX,330000.0,270000.0,10000.0,20000.0,30000.0,80.0,8.1,2006-02-07
Street Fighter Alpha Anthology,240000.0,110000.0,80000.0,20000.0,30000.0,79.0,8.2,2006-06-13
Street Fighter Anniversary Collection,810000.0,430000.0,280000.0,0.0,90000.0,78.5,7.6,2004-08-31
Street Fighter EX3,850000.0,320000.0,250000.0,200000.0,80000.0,64.0,7.9,2000-10-24
Street Fighter IV,7270000.0,3940000.0,1800000.0,740000.0,800000.0,92.7,7.5,2009-02-17
Street Fighter V,1460000.0,640000.0,480000.0,120000.0,220000.0,75.5,3.4,2016-02-16
Street Fighter X Tekken,1340000.0,740000.0,340000.0,130000.0,140000.0,82.0,5.4,2012-03-06
Street Fighter x Tekken,210000.0,100000.0,50000.0,10000.0,40000.0,79.0,7.5,2012-10-23
Street Hoops,1190000.0,660000.0,410000.0,0.0,130000.0,60.0,7.8,2002-08-12
Street Jam Basketball,30000.0,20000.0,10000.0,0.0,0.0,35.0,7.7,2004-04-25
Street Supremacy,30000.0,30000.0,0.0,0.0,0.0,41.0,6.5,2006-02-28
Stretch Panic,50000.0,20000.0,20000.0,0.0,10000.0,65.0,7.8,2001-08-28
Strider 2,80000.0,50000.0,30000.0,0.0,10000.0,69.0,8.3,2000-07-29
Stuart Little 3: Big Photo Adventure,80000.0,40000.0,30000.0,0.0,10000.0,71.0,7.9,2005-11-14
Stubbs the Zombie in Rebel Without a Pulse,110000.0,80000.0,20000.0,0.0,0.0,75.0,8.5,2005-10-18
Stunt GP,50000.0,20000.0,20000.0,0.0,10000.0,49.0,8.4,2001-11-13
Stuntman,1590000.0,790000.0,600000.0,0.0,200000.0,74.0,6.2,2002-06-23
Stuntman: Ignition,1430000.0,550000.0,670000.0,0.0,200000.0,74.0,6.5,2007-08-28
Style Savvy: Fashion Forward,240000.0,0.0,0.0,240000.0,0.0,78.0,6.9,2016-08-19
Style Savvy: Styling Star,450000.0,0.0,290000.0,140000.0,20000.0,80.0,7.2,2017-12-25
Styx: Shards of Darkness,130000.0,110000.0,0.0,0.0,20000.0,72.0,7.3,2017-03-14
Subnautica,190000.0,130000.0,30000.0,0.0,30000.0,80.5,7.8,2018-12-04
Sudden Strike 4,100000.0,50000.0,30000.0,10000.0,20000.0,63.0,7.3,2017-08-15
Sudeki,190000.0,140000.0,40000.0,0.0,10000.0,72.0,8.3,2004-07-20
Sudoku Gridmaster,170000.0,130000.0,20000.0,0.0,10000.0,62.0,6.3,2006-06-26
Sudoku Mania,100000.0,90000.0,0.0,0.0,10000.0,25.0,3.5,2006-06-30
Suikoden II,680000.0,150000.0,100000.0,380000.0,40000.0,82.0,9.2,1999-09-29
Suikoden IV,660000.0,170000.0,130000.0,300000.0,50000.0,63.0,7.5,2005-01-11
Suikoden Tierkreis,270000.0,90000.0,20000.0,150000.0,10000.0,76.0,7.8,2009-03-17
Summer Heat Beach Volleyball,280000.0,140000.0,110000.0,0.0,40000.0,65.0,7.7,2003-07-01
Summer Sports: Paradise Island,540000.0,480000.0,20000.0,0.0,40000.0,46.0,4.6,2008-04-15
Summon Night 5,150000.0,0.0,0.0,150000.0,0.0,74.0,6.7,2015-12-15
Summon Night 6: Lost Borders,180000.0,50000.0,0.0,120000.0,20000.0,71.5,7.2,2017-10-31
Summon Night: Swordcraft Story,20000.0,20000.0,10000.0,0.0,0.0,77.0,8.2,2006-07-26
Summon Night: Twin Age,130000.0,70000.0,0.0,50000.0,10000.0,73.0,7.2,2008-06-03
Summoner,510000.0,250000.0,200000.0,0.0,70000.0,74.0,7.5,2000-10-25
Summoner 2,210000.0,100000.0,80000.0,0.0,30000.0,76.0,8.4,2002-09-23
Summoner: A Goddess Reborn,50000.0,40000.0,10000.0,0.0,0.0,72.0,8.2,2003-01-31
Sunny Garcia Surfing,30000.0,20000.0,10000.0,0.0,0.0,61.0,7.9,2001-10-22
Sunset Overdrive,1160000.0,640000.0,420000.0,0.0,100000.0,81.0,7.8,2014-10-28
Super Bomberman R,960000.0,370000.0,320000.0,220000.0,70000.0,64.0,6.5,2017-03-03
Super Bubble Pop,50000.0,40000.0,10000.0,0.0,0.0,54.0,5.5,2003-01-03
Super Bust-A-Move,50000.0,30000.0,10000.0,0.0,0.0,77.0,7.0,2001-11-27
Super Dodge Ball Advance,200000.0,140000.0,50000.0,0.0,0.0,79.0,7.8,2001-06-10
Super Dragon Ball Z,370000.0,90000.0,70000.0,190000.0,20000.0,72.0,6.6,2006-07-18
Super Dungeon Bros,30000.0,20000.0,0.0,0.0,10000.0,43.0,1.9,2016-11-01
Super Ghouls 'n Ghosts,70000.0,50000.0,20000.0,0.0,0.0,78.0,7.3,2002-09-23
Super Lucky's Tale,220000.0,130000.0,70000.0,0.0,20000.0,64.0,7.0,2017-11-07
Super Meat Boy,10000.0,0.0,0.0,0.0,0.0,85.0,6.9,2016-04-29
Super Monkey Ball,1460000.0,950000.0,370000.0,100000.0,40000.0,87.0,8.1,2001-11-17
Super Monkey Ball 2,1520000.0,1110000.0,310000.0,60000.0,40000.0,87.0,8.4,2002-08-25
Super Monkey Ball 3D,500000.0,260000.0,150000.0,50000.0,40000.0,55.0,5.4,2011-03-27
Super Monkey Ball Adventure,260000.0,180000.0,60000.0,0.0,10000.0,53.3,6.7,2006-08-01
Super Monkey Ball Deluxe,390000.0,230000.0,120000.0,0.0,40000.0,79.5,8.0,2005-03-15
Super Monkey Ball Jr.,720000.0,510000.0,190000.0,0.0,10000.0,82.0,7.5,2002-11-19
Super Neptunia RPG,10000.0,0.0,0.0,10000.0,0.0,60.0,3.7,2019-03-31
Super Puzzle Fighter II Turbo,140000.0,80000.0,50000.0,0.0,10000.0,83.0,8.5,1996-11-30
Super Robot Taisen: Original Generation,10000.0,10000.0,0.0,0.0,0.0,72.0,8.2,2006-08-08
Super Scribblenauts,1470000.0,1060000.0,300000.0,0.0,110000.0,81.0,8.3,2010-10-12
Super Street Fighter II: Turbo Revival,250000.0,180000.0,70000.0,0.0,0.0,84.0,7.9,2001-10-30
Super Street Fighter IV: Arcade Edition,80000.0,40000.0,20000.0,0.0,10000.0,84.0,7.7,2011-07-05
Supercar Street Challenge,1120000.0,550000.0,430000.0,0.0,140000.0,57.0,7.2,2001-10-22
Superdimension Neptune vs Sega Hard Girls,30000.0,0.0,30000.0,0.0,10000.0,72.0,8.1,2016-10-18
Superman Returns,330000.0,300000.0,10000.0,0.0,30000.0,42.0,5.3,2006-11-20
Superman: Countdown to Apokolips,40000.0,30000.0,10000.0,0.0,0.0,47.0,5.7,2003-03-26
Superman: Shadow of Apokolips,500000.0,270000.0,180000.0,0.0,50000.0,65.0,6.7,2002-09-25
Superman: The Man of Steel,130000.0,100000.0,30000.0,0.0,0.0,44.0,5.4,2002-11-19
Superstars V8 Racing,40000.0,0.0,30000.0,0.0,10000.0,66.0,5.5,2009-06-26
Supremacy MMA,310000.0,150000.0,110000.0,0.0,50000.0,46.3,6.2,2011-09-20
Supreme Commander,130000.0,70000.0,50000.0,0.0,20000.0,71.0,7.4,2008-06-23
Supreme Commander: Forged Alliance,40000.0,10000.0,20000.0,0.0,0.0,81.0,8.8,2007-11-06
Supreme Ruler: Cold War,30000.0,0.0,30000.0,0.0,0.0,63.0,6.7,2011-07-19
Surf's Up,490000.0,440000.0,0.0,0.0,30000.0,59.7,6.0,2007-05-30
Surfing H3O,250000.0,120000.0,100000.0,0.0,30000.0,46.0,3.6,2000-10-26
Sushi Striker: The Way of Sushido,110000.0,40000.0,10000.0,50000.0,0.0,55.0,7.5,2018-06-08
Suzuki TT Superbikes,400000.0,330000.0,10000.0,0.0,50000.0,71.0,8.5,2005-08-04
Swingerz Golf,80000.0,60000.0,20000.0,0.0,0.0,72.0,7.3,2002-10-23
Sword Art Online: Hollow Fragment,300000.0,0.0,0.0,300000.0,0.0,67.0,7.6,2014-08-19
Sword Art Online: Hollow Realization,410000.0,180000.0,60000.0,120000.0,50000.0,69.0,7.4,2016-11-08
Sword Art Online: Lost Song,770000.0,270000.0,150000.0,240000.0,100000.0,66.5,6.4,2015-11-17
Sword of Mana,740000.0,310000.0,110000.0,300000.0,20000.0,72.0,8.4,2003-12-01
Syberia,150000.0,80000.0,60000.0,0.0,0.0,76.7,7.7,2003-07-23
Syberia 2,10000.0,0.0,10000.0,0.0,0.0,68.0,6.7,2017-11-30
Syberia II,50000.0,20000.0,20000.0,0.0,0.0,75.5,7.9,2004-10-05
Syndicate,390000.0,170000.0,170000.0,0.0,50000.0,72.7,6.5,2012-02-21
Syphon Filter 3,520000.0,290000.0,200000.0,0.0,30000.0,73.0,8.6,2001-11-05
Syphon Filter: Dark Mirror,580000.0,400000.0,120000.0,0.0,70000.0,78.5,8.6,2006-03-14
Syphon Filter: Logan's Shadow,60000.0,30000.0,20000.0,0.0,10000.0,69.0,8.3,2010-06-01
Syphon Filter: The Omega Strain,760000.0,370000.0,290000.0,0.0,100000.0,65.0,7.1,2004-05-04
Sébastien Loeb Rally EVO,60000.0,0.0,50000.0,0.0,10000.0,67.0,7.4,2016-03-22
TERA,420000.0,250000.0,130000.0,0.0,40000.0,77.0,6.8,1970-01-01
TMNT,1090000.0,930000.0,70000.0,0.0,90000.0,49.2,5.0,2007-03-20
TMNT: Mutant Melee,90000.0,70000.0,10000.0,0.0,0.0,43.5,5.0,2005-03-16
TNA iMPACT: Cross the Line,50000.0,50000.0,0.0,0.0,0.0,50.0,6.5,2010-06-22
TRINITY: Souls of Zill O'll,140000.0,60000.0,30000.0,30000.0,10000.0,55.0,7.8,2011-02-08
TRON: Evolution,950000.0,670000.0,170000.0,0.0,90000.0,60.8,6.5,2010-12-07
TT Isle of Man: Ride on the Edge,250000.0,100000.0,120000.0,0.0,40000.0,67.5,6.8,2018-03-06
TV Superstars,260000.0,80000.0,120000.0,0.0,50000.0,56.0,4.9,2010-10-12
Tactics Ogre: Let Us Cling Together,540000.0,150000.0,70000.0,270000.0,50000.0,87.0,8.7,2011-02-15
Tactics Ogre: The Knight of Lodis,500000.0,130000.0,50000.0,310000.0,10000.0,88.0,8.7,2002-05-11
Taiko Drum Master,200000.0,100000.0,80000.0,0.0,30000.0,77.0,8.1,2004-10-26
Taito Legends 2,20000.0,10000.0,10000.0,0.0,0.0,67.0,8.2,2007-05-16
Tak 2: The Staff of Dreams,950000.0,560000.0,310000.0,0.0,90000.0,73.0,8.6,2004-10-11
Tak and the Guardians of Gross,160000.0,140000.0,0.0,0.0,10000.0,63.0,8.3,2008-10-13
Tak and the Power of Juju,2100000.0,1260000.0,670000.0,0.0,170000.0,72.7,8.4,2003-10-15
Tak: The Great Juju Challenge,150000.0,120000.0,30000.0,0.0,0.0,75.0,8.1,2005-09-19
Take On Helicopters,30000.0,0.0,30000.0,0.0,0.0,70.0,6.7,2011-10-27
Tales of Berseria,650000.0,220000.0,100000.0,260000.0,70000.0,79.0,7.0,2017-01-24
Tales of Graces f,990000.0,280000.0,190000.0,450000.0,70000.0,77.0,8.5,2012-03-13
Tales of Hearts R,380000.0,110000.0,120000.0,90000.0,70000.0,76.0,8.1,2014-11-11
Tales of Symphonia,1100000.0,540000.0,210000.0,310000.0,40000.0,86.0,9.0,2004-07-14
Tales of Symphonia Chronicles,540000.0,210000.0,130000.0,130000.0,70000.0,77.0,8.3,2014-02-25
Tales of Vesperia,740000.0,320000.0,180000.0,190000.0,50000.0,79.0,8.9,2008-08-26
Tales of Xillia 2,870000.0,220000.0,130000.0,450000.0,70000.0,71.0,8.1,2014-08-19
Tales of Zestiria,450000.0,180000.0,160000.0,40000.0,70000.0,72.0,7.2,2015-10-20
Tales of the Abyss,1430000.0,450000.0,200000.0,720000.0,60000.0,76.5,8.6,2012-02-14
Tales of the World: Radiant Mythology,430000.0,170000.0,10000.0,230000.0,20000.0,66.0,7.7,2007-07-17
Tank Beat,30000.0,10000.0,10000.0,0.0,0.0,40.0,5.4,2007-06-01
Tao Feng: Fist of the Lotus,270000.0,210000.0,60000.0,0.0,10000.0,65.0,6.0,2003-03-18
Target: Terror,70000.0,60000.0,0.0,0.0,10000.0,33.0,3.0,2008-04-22
Tatsunoko vs. Capcom: Ultimate All-Stars,540000.0,300000.0,160000.0,30000.0,50000.0,85.0,8.6,2010-01-26
Taz Wanted,240000.0,140000.0,80000.0,0.0,20000.0,63.0,7.9,2002-09-17
